Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-11-11,339.82,340.58,301.0,311.08,107070000,0,0
2015-11-12,314.08,345.08,313.36,338.15,78477800,0,0
2015-11-13,338.5,340.91,326.08,336.75,52003000,0,0
2015-11-14,336.62,338.18,329.97,332.91,38612000,0,0
2015-11-15,333.05,334.66,317.49,320.17,44213100,0,0
2015-11-16,319.73,331.63,315.9,330.75,47980100,0,0
2015-11-17,330.36,338.35,329.61,335.09,51001600,0,0
2015-11-18,334.59,336.53,330.64,334.59,43783800,0,0
2015-11-19,334.68,335.33,325.27,326.15,45011100,0,0
2015-11-20,326.41,326.47,312.22,322.02,53152900,0,0
2015-11-21,322.09,328.16,319.6,326.93,28200500,0,0
2015-11-22,326.98,327.01,321.26,324.54,23439400,0,0
2015-11-23,324.35,325.12,321.29,323.05,27478900,0,0
2015-11-24,323.01,323.06,318.12,320.05,29362600,0,0
2015-11-25,320.05,329.13,316.77,328.21,41666900,0,0
2015-11-26,328.3,366.76,328.23,352.68,106105000,0,0
2015-11-27,351.86,363.59,347.87,358.04,55179100,0,0
2015-11-28,357.14,359.54,352.17,357.38,36816600,0,0
2015-11-29,357.47,371.94,355.67,371.29,40409300,0,0
2015-11-30,371.44,382.36,370.38,377.32,71701600,0,0
2015-12-01,377.41,378.93,356.56,362.49,60452200,0,0
2015-12-02,361.85,362.23,349.46,359.19,54160500,0,0
2015-12-03,359.33,370.27,357.41,361.05,50714900,0,0
2015-12-04,361.26,363.52,355.76,363.18,35784100,0,0
2015-12-05,363.72,389.79,363.23,388.95,66282200,0,0
2015-12-06,389.55,402.81,387.09,388.78,77762000,0,0
2015-12-07,389.98,399.97,385.41,395.54,63455800,0,0
2015-12-08,395.75,415.56,389.95,415.56,57801400,0,0
2015-12-09,414.44,423.12,406.29,417.56,90917200,0,0
2015-12-10,417.99,419.51,411.55,415.48,52138900,0,0
2015-12-11,415.28,451.94,415.28,451.94,110944000,0,0
2015-12-12,452.33,469.1,410.74,435.0,131969000,0,0
2015-12-13,431.66,441.68,426.27,433.76,55050600,0,0
2015-12-14,433.27,447.14,430.46,444.18,130496000,0,0
2015-12-15,443.88,465.32,443.88,465.32,83121104,0,0
2015-12-16,465.21,465.21,443.85,454.93,107944000,0,0
2015-12-17,454.78,457.86,448.86,456.08,47978400,0,0
2015-12-18,455.85,465.18,454.94,463.62,60220100,0,0
2015-12-19,463.55,465.58,456.77,462.32,47892700,0,0
2015-12-20,462.23,462.64,434.34,442.68,75409400,0,0
2015-12-21,442.84,444.73,427.31,438.64,77639696,0,0
2015-12-22,437.44,443.69,435.52,436.57,50840400,0,0
2015-12-23,436.72,444.53,436.62,442.4,47161400,0,0
2015-12-24,443.09,458.46,443.08,454.98,57157200,0,0
2015-12-25,454.86,458.3,452.08,455.65,39078500,0,0
2015-12-26,455.76,457.49,405.76,417.27,116166000,0,0
2015-12-27,416.51,424.01,408.88,422.82,53591200,0,0
2015-12-28,423.34,429.77,418.48,422.28,49638600,0,0
2015-12-29,422.1,432.98,420.63,432.98,51596500,0,0
2015-12-30,433.3,434.39,422.08,426.62,46889400,0,0
2015-12-31,425.88,432.92,418.73,430.57,45996600,0,0
2016-01-01,430.72,436.25,427.52,434.33,36278900,0,0
2016-01-02,434.62,436.06,431.87,433.44,30096600,0,0
2016-01-03,433.58,433.74,424.71,430.01,39633800,0,0
2016-01-04,430.06,434.52,429.08,433.09,38477500,0,0
2016-01-05,433.07,434.18,429.68,431.96,34522600,0,0
2016-01-06,431.86,431.86,426.34,429.11,34042500,0,0
2016-01-07,430.01,458.77,429.08,458.05,87562200,0,0
2016-01-08,457.54,462.93,447.94,453.23,56993000,0,0
2016-01-09,453.38,454.64,446.89,447.61,32278000,0,0
2016-01-10,448.24,448.31,440.35,447.99,35995900,0,0
2016-01-11,448.7,450.66,443.86,448.43,40450000,0,0
2016-01-12,448.18,448.18,435.69,435.69,115607000,0,0
2016-01-13,434.67,435.19,424.44,432.37,173888000,0,0
2016-01-14,432.29,433.32,427.85,430.31,43945500,0,0
2016-01-15,430.26,430.26,364.33,364.33,153351008,0,0
2016-01-16,365.07,390.56,354.91,387.54,120352000,0,0
2016-01-17,387.15,390.96,380.09,382.3,45319600,0,0
2016-01-18,381.73,388.1,376.67,387.17,54403900,0,0
2016-01-19,387.03,387.73,378.97,380.15,46819800,0,0
2016-01-20,379.74,425.27,376.6,420.23,121720000,0,0
2016-01-21,419.63,422.88,406.3,410.26,68338000,0,0
2016-01-22,409.75,410.41,375.28,382.49,91546600,0,0
2016-01-23,382.43,394.54,381.98,387.49,56247400,0,0
2016-01-24,388.1,405.48,387.51,402.97,54824800,0,0
2016-01-25,402.32,402.32,388.55,391.73,59062400,0,0
2016-01-26,392.0,397.77,390.58,392.15,58147000,0,0
2016-01-27,392.44,396.84,391.78,394.97,47424400,0,0
2016-01-28,395.15,395.5,379.73,380.29,59247900,0,0
2016-01-29,380.11,384.38,365.45,379.47,86125296,0,0
2016-01-30,378.86,380.92,376.49,378.26,30284400,0,0
2016-01-31,378.29,380.35,367.83,368.77,37894300,0,0
2016-02-01,369.35,378.07,367.96,373.06,51656700,0,0
2016-02-02,372.92,375.88,372.92,374.45,40378700,0,0
2016-02-03,374.65,374.95,368.05,369.95,45933400,0,0
2016-02-04,370.17,391.61,369.99,389.59,69285504,0,0
2016-02-05,388.9,391.09,385.57,386.55,43825000,0,0
2016-02-06,386.59,386.63,372.39,376.52,49249300,0,0
2016-02-07,376.51,380.87,374.9,376.62,37076300,0,0
